          91   -0.413923    -0.41141  0.00122856
          92     -0.4076   -0.411369   0.0012159
          93   -0.421926   -0.411482  0.00120812
          94   -0.394685   -0.411304  0.00120841
          95    -0.43136   -0.411515  0.00121399
          96   -0.409556   -0.411494  0.00120152
          97   -0.423413   -0.411617   0.0011954
          98   -0.413834    -0.41164  0.00118341
          99    -0.40998   -0.411623  0.00117158
         100   -0.395745   -0.411464  0.00117057
           1   -0.412054   -0.412054           0
           2   -0.401325    -0.40669  0.00379329
           3   -0.412351   -0.408577  0.00296129
           4   -0.398162   -0.405973  0.00316502
           5   -0.410614   -0.406901  0.00266463
           6   -0.421076   -0.409264  0.00309547
           7   -0.413068   -0.409807  0.00270056
           8   -0.392347   -0.407625  0.00312277
           9   -0.418694   -0.408855  0.00300826
          10   -0.425701   -0.410539  0.00314395
          11   -0.404939    -0.41003  0.00289906
          12   -0.425625    -0.41133  0.00293433
          13   -0.423825   -0.412291   0.0028617
          14    -0.42656    -0.41331  0.00283299
          15    -0.40761    -0.41293  0.00266949
          16   -0.420566   -0.413407  0.00254495
          17   -0.417589   -0.413653   0.0024071
          18   -0.408443   -0.413364  0.00229071
          19   -0.418863   -0.413653  0.00218836
          20   -0.407987    -0.41337  0.00209719
          21   -0.414382   -0.413418  0.00199788
          22   -0.426934   -0.414032   0.0019993
          23   -0.410434   -0.413876  0.00191848
          24   -0.428678   -0.414493  0.00193514
          25   -0.418703   -0.414661  0.00186505
          26   -0.411533   -0.414541  0.00179719
          27   -0.417001   -0.414632  0.00173294
          28   -0.424781   -0.414994  0.00170853
          29   -0.431685    -0.41557  0.00174386
          30    -0.42911   -0.416021  0.00174316
          31   -0.414675   -0.415978  0.00168747
          32   -0.425633    -0.41628  0.00166149
          33   -0.392028   -0.415545   0.0017662
          34   -0.406402   -0.415276   0.0017346
          35   -0.408353   -0.415078  0.00169628
          36   -0.403816   -0.414765  0.00167776
          37   -0.395323    -0.41424  0.00171273
          38   -0.431293   -0.414689  0.00172545
          39   -0.401249   -0.414344  0.00171527
          40   -0.410395   -0.414245  0.00167523
          41   -0.399267    -0.41388  0.00167373
          42    -0.41204   -0.413836  0.00163445
          43   -0.393985   -0.413374  0.00166036
          44   -0.427741   -0.413701  0.00165442
          45    -0.40433   -0.413493   0.0016307
          46   -0.395308   -0.413097  0.00164247
          47   -0.407213   -0.412972  0.00161229
          48   -0.414526   -0.413005  0.00157902
          49   -0.423511   -0.413219  0.00156129
          50   -0.393256    -0.41282  0.00158029
          51   -0.426559   -0.413089   0.0015721
          52   -0.403384   -0.412902  0.00155291
          53   -0.417471   -0.412989    0.001526
          54   -0.407076   -0.412879  0.00150166
          55    -0.42609   -0.413119  0.00149345
          56   -0.401306   -0.412908   0.0014816
          57   -0.391717   -0.412537  0.00150153
          58    -0.39529   -0.412239   0.0015048
          59   -0.411919   -0.412234   0.0014793
          60   -0.427883   -0.412495  0.00147746
          61   -0.396435   -0.412231  0.00147651
          62   -0.413977    -0.41226  0.00145297
          63    -0.41489   -0.412301   0.0014305
          64   -0.416072    -0.41236  0.00140936
          65   -0.409092    -0.41231  0.00138858
          66   -0.406048   -0.412215  0.00137078
          67   -0.389124    -0.41187  0.00139297
          68   -0.415507   -0.411924  0.00137351
          69   -0.416583   -0.411991  0.00135526
          70   -0.398753   -0.411802  0.00134903
          71   -0.414655   -0.411842  0.00133063
          72   -0.426547   -0.412047  0.00132773
          73   -0.391017   -0.411759  0.00134043
          74   -0.403599   -0.411648  0.00132684
          75   -0.390679   -0.411369  0.00133829
          76   -0.416745    -0.41144  0.00132254
          77   -0.400586   -0.411299  0.00131286
          78   -0.409714   -0.411278  0.00129618
          79   -0.413098   -0.411301  0.00127998
          80   -0.411033   -0.411298  0.00126399
          81   -0.410322   -0.411286  0.00124844
          82   -0.389068   -0.411015  0.00126227
          83   -0.432459   -0.411273  0.00127323
          84   -0.422851   -0.411411  0.00126551
          85   -0.401329   -0.411293  0.00125617
          86   -0.397434   -0.411131  0.00125186
          87   -0.401079   -0.411016  0.00124279
          88   -0.438872   -0.411332  0.00126834
          89   -0.410032   -0.411318  0.00125417
          90   -0.417118   -0.411382  0.00124189
          91   -0.413923    -0.41141  0.00122856
          92     -0.4076   -0.411369   0.0012159
          93   -0.421926   -0.411482  0.00120812
          94   -0.394685   -0.411304  0.00120841
          95    -0.43136   -0.411515  0.00121399
          96   -0.409556   -0.411494  0.00120152
          97   -0.423413   -0.411617   0.0011954
          98   -0.413834    -0.41164  0.00118341
          99    -0.40998   -0.411623  0.00117158
         100   -0.395745   -0.411464  0.00117057
           1   -0.412054   -0.412054           0
           2   -0.401325    -0.40669  0.00379329
           3   -0.412351   -0.408577  0.00296129
           4   -0.398162   -0.405973  0.00316502
           5   -0.410614   -0.406901  0.00266463
           6   -0.421076   -0.409264  0.00309547
           7   -0.413068   -0.409807  0.00270056
           8   -0.392347   -0.407625  0.00312277
           9   -0.418694   -0.408855  0.00300826
          10   -0.425701   -0.410539  0.00314395
          11   -0.404939    -0.41003  0.00289906
          12   -0.425625    -0.41133  0.00293433
          13   -0.423825   -0.412291   0.0028617
          14    -0.42656    -0.41331  0.00283299
          15    -0.40761    -0.41293  0.00266949
          16   -0.420566   -0.413407  0.00254495
          17   -0.417589   -0.413653   0.0024071
          18   -0.408443   -0.413364  0.00229071
          19   -0.418863   -0.413653  0.00218836
          20   -0.407987    -0.41337  0.00209719
          21   -0.414382   -0.413418  0.00199788
          22   -0.426934   -0.414032   0.0019993
          23   -0.410434   -0.413876  0.00191848
          24   -0.428678   -0.414493  0.00193514
          25   -0.418703   -0.414661  0.00186505
          26   -0.411533   -0.414541  0.00179719
          27   -0.417001   -0.414632  0.00173294
          28   -0.424781   -0.414994  0.00170853
          29   -0.431685    -0.41557  0.00174386
          30    -0.42911   -0.416021  0.00174316
          31   -0.414675   -0.415978  0.00168747
          32   -0.425633    -0.41628  0.00166149
          33   -0.392028   -0.415545   0.0017662
          34   -0.406402   -0.415276   0.0017346
          35   -0.408353   -0.415078  0.00169628
          36   -0.403816   -0.414765  0.00167776
          37   -0.395323    -0.41424  0.00171273
          38   -0.431293   -0.414689  0.00172545
          39   -0.401249   -0.414344  0.00171527
          40   -0.410395   -0.414245  0.00167523
          41   -0.399267    -0.41388  0.00167373
          42    -0.41204   -0.413836  0.00163445
          43   -0.393985   -0.413374  0.00166036
          44   -0.427741   -0.413701  0.00165442
          45    -0.40433   -0.413493   0.0016307
          46   -0.395308   -0.413097  0.00164247
          47   -0.407213   -0.412972  0.00161229
          48   -0.414526   -0.413005  0.00157902
          49   -0.423511   -0.413219  0.00156129
          50   -0.393256    -0.41282  0.00158029
          51   -0.426559   -0.413089   0.0015721
          52   -0.403384   -0.412902  0.00155291
          53   -0.417471   -0.412989    0.001526
          54   -0.407076   -0.412879  0.00150166
          55    -0.42609   -0.413119  0.00149345
          56   -0.401306   -0.412908   0.0014816
          57   -0.391717   -0.412537  0.00150153
          58    -0.39529   -0.412239   0.0015048
          59   -0.411919   -0.412234   0.0014793
          60   -0.427883   -0.412495  0.00147746
          61   -0.396435   -0.412231  0.00147651
          62   -0.413977    -0.41226  0.00145297
          63    -0.41489   -0.412301   0.0014305
          64   -0.416072    -0.41236  0.00140936
          65   -0.409092    -0.41231  0.00138858
          66   -0.406048   -0.412215  0.00137078
          67   -0.389124    -0.41187  0.00139297
          68   -0.415507   -0.411924  0.00137351
          69   -0.416583   -0.411991  0.00135526
          70   -0.398753   -0.411802  0.00134903
          71   -0.414655   -0.411842  0.00133063
          72   -0.426547   -0.412047  0.00132773
          73   -0.391017   -0.411759  0.00134043
          74   -0.403599   -0.411648  0.00132684
          75   -0.390679   -0.411369  0.00133829
          76   -0.416745    -0.41144  0.00132254
          77   -0.400586   -0.411299  0.00131286
          78   -0.409714   -0.411278  0.00129618
          79   -0.413098   -0.411301  0.00127998
          80   -0.411033   -0.411298  0.00126399
          81   -0.410322   -0.411286  0.00124844
          82   -0.389068   -0.411015  0.00126227
          83   -0.432459   -0.411273  0.00127323
          84   -0.422851   -0.411411  0.00126551
          85   -0.401329   -0.411293  0.00125617
          86   -0.397434   -0.411131  0.00125186
          87   -0.401079   -0.411016  0.00124279
          88   -0.438872   -0.411332  0.00126834
          89   -0.410032   -0.411318  0.00125417
          90   -0.417118   -0.411382  0.00124189
          91   -0.413923    -0.41141  0.00122856
          92     -0.4076   -0.411369   0.0012159
          93   -0.421926   -0.411482  0.00120812
          94   -0.394685   -0.411304  0.00120841
          95    -0.43136   -0.411515  0.00121399
          96   -0.409556   -0.411494  0.00120152
          97   -0.423413   -0.411617   0.0011954
          98   -0.413834    -0.41164  0.00118341
          99    -0.40998   -0.411623  0.00117158
         100   -0.395745   -0.411464  0.00117057
